gestion_id,customer_id,resultado,canal,fecha_gestion
3442,1798,Número incorrecto,WhatsApp,2024-05-30
3443,1220,Contactado,Llamada,2024-10-01
3444,1111,Promesa de pago,Llamada,2025-10-11
3445,716,Número incorrecto,WhatsApp,2024-08-27
3446,1078,Promesa de pago,Email,2025-10-01
3447,924,No responde,WhatsApp,2025-03-15
3448,1846,Promesa de pago,Email,2025-06-06
3449,828,No responde,Email,2024-08-05
3450,619,Contactado,WhatsApp,2023-12-10
3451,1463,Contactado,Llamada,2023-12-04
3452,1672,Promesa de pago,SMS,2024-12-04
3453,573,Promesa de pago,Llamada,2024-10-05
3454,240,Contactado,Email,2025-02-27
3455,6,Contactado,WhatsApp,2025-05-08
3456,1859,Número incorrecto,WhatsApp,2025-04-24
3457,947,Promesa de pago,WhatsApp,2024-01-28
3458,1696,Número incorrecto,Llamada,2024-03-21
3459,1147,Número incorrecto,Llamada,2024-05-04
3460,204,No responde,WhatsApp,2025-10-31
3461,1446,Promesa de pago,WhatsApp,2025-01-28
3462,1819,Promesa de pago,SMS,2025-04-23
3463,1639,Contactado,Email,2025-02-26
3464,1587,Contactado,Email,2025-07-16
3465,1461,Contactado,SMS,2024-06-25
3466,232,Número incorrecto,SMS,2025-03-25
3467,3,No responde,SMS,2023-12-07
3468,96,No responde,Email,2024-07-30
3469,768,Contactado,WhatsApp,2024-12-03
3470,469,No responde,SMS,2024-02-08
3471,224,No responde,SMS,2025-04-29
3472,453,Promesa de pago,Llamada,2024-05-11
3473,110,Contactado,SMS,2024-01-18
3474,1005,Contactado,WhatsApp,2025-08-01
3475,1972,Contactado,Email,2024-05-27
3476,743,Contactado,Email,2025-04-05
3477,1967,Número incorrecto,SMS,2025-06-28
3478,341,Contactado,SMS,2024-05-04
3479,1822,Promesa de pago,WhatsApp,2025-05-30
3480,1103,Contactado,Llamada,2025-08-03
3481,161,No responde,SMS,2023-12-31
3482,626,No responde,Llamada,2025-08-29
3483,1685,Contactado,WhatsApp,2024-08-28
3484,328,Número incorrecto,WhatsApp,2025-10-17
3485,1781,No responde,SMS,2025-06-21
3486,1484,Promesa de pago,SMS,2024-05-07
3487,228,Número incorrecto,Llamada,2025-09-08
3488,509,Promesa de pago,WhatsApp,2024-07-04
3489,641,Número incorrecto,Llamada,2025-01-24
3490,1997,No responde,SMS,2025-01-09
3491,755,Contactado,SMS,2024-05-22
3492,202,Promesa de pago,WhatsApp,2024-10-13
3493,1916,Promesa de pago,Llamada,2025-04-27
3494,1281,Contactado,Email,2025-09-09
3495,1890,Contactado,Email,2024-09-02
3496,125,Promesa de pago,WhatsApp,2025-04-25
3497,1026,Número incorrecto,WhatsApp,2024-08-18
3498,1111,No responde,WhatsApp,2024-11-19
3499,1875,Contactado,SMS,2024-01-09
3500,10,Promesa de pago,Llamada,2025-09-13
3501,1228,Número incorrecto,SMS,2023-11-27
3502,1809,No responde,SMS,2023-12-08
3503,1558,Contactado,Email,2024-08-30
3504,1147,No responde,WhatsApp,2023-12-08
3505,150,Contactado,Email,2025-06-12
3506,1360,Número incorrecto,SMS,2025-09-16
3507,1464,Número incorrecto,WhatsApp,2024-03-20
3508,1981,Contactado,Llamada,2025-09-09
3509,1173,Número incorrecto,Email,2025-03-16
3510,408,No responde,Email,2025-02-22
3511,277,Número incorrecto,WhatsApp,2024-04-30
3512,738,Contactado,WhatsApp,2024-06-30
3513,1677,Número incorrecto,Llamada,2025-11-02
3514,357,Número incorrecto,Llamada,2025-10-18
3515,485,Contactado,WhatsApp,2025-01-22
3516,561,Promesa de pago,SMS,2025-03-30
3517,1364,Número incorrecto,WhatsApp,2025-11-03
3518,881,Contactado,Email,2025-07-21
3519,1238,Promesa de pago,SMS,2024-12-25
3520,287,Número incorrecto,Llamada,2024-10-07
3521,758,Promesa de pago,SMS,2023-12-30
3522,840,Número incorrecto,Llamada,2024-10-28
3523,1009,No responde,Email,2024-05-10
3524,1413,Número incorrecto,Llamada,2025-01-06
3525,587,Promesa de pago,Email,2025-09-15
3526,385,Número incorrecto,WhatsApp,2024-04-29
3527,1254,Contactado,WhatsApp,2024-12-29
3528,551,Promesa de pago,Llamada,2025-03-16
3529,331,Promesa de pago,Llamada,2024-10-09
3530,318,Contactado,WhatsApp,2025-05-14
3531,1481,Promesa de pago,WhatsApp,2024-07-04
3532,1733,Número incorrecto,WhatsApp,2025-03-24
3533,887,Promesa de pago,WhatsApp,2023-12-12
3534,400,Número incorrecto,Llamada,2024-12-04
3535,1060,No responde,WhatsApp,2025-05-17
3536,1202,No responde,Llamada,2025-03-19
3537,747,No responde,Email,2024-10-09
3538,932,No responde,WhatsApp,2024-04-14
3539,1322,Promesa de pago,Email,2025-07-17
3540,269,No responde,WhatsApp,2024-03-31
3541,1636,No responde,Llamada,2024-12-02
3542,1563,No responde,SMS,2023-12-11
3543,339,Promesa de pago,Email,2025-03-04
3544,225,Número incorrecto,SMS,2025-05-23
3545,802,No responde,WhatsApp,2023-11-25
3546,1498,Número incorrecto,Email,2025-02-27
3547,1216,Promesa de pago,SMS,2024-08-27
3548,1885,Contactado,SMS,2025-04-13
3549,1038,Contactado,Email,2025-08-21
3550,260,Promesa de pago,Email,2025-10-28
3551,155,Contactado,Llamada,2025-11-09
3552,1876,No responde,WhatsApp,2025-06-20
3553,1837,Promesa de pago,Email,2024-03-21
3554,1282,Contactado,SMS,2024-08-23
3555,1041,Promesa de pago,Email,2025-10-10
3556,978,Contactado,Llamada,2025-10-06
3557,742,Número incorrecto,WhatsApp,2024-01-04
3558,597,Contactado,WhatsApp,2023-12-14
3559,570,Promesa de pago,SMS,2025-01-28
3560,1333,No responde,SMS,2024-11-20
3561,573,Promesa de pago,WhatsApp,2024-08-19
3562,264,Promesa de pago,SMS,2025-03-26
3563,363,No responde,SMS,2025-11-11
3564,5,No responde,Llamada,2025-07-10
3565,1825,No responde,SMS,2025-02-08
3566,83,Promesa de pago,WhatsApp,2024-01-27
3567,30,Contactado,WhatsApp,2025-07-11
3568,39,Número incorrecto,Llamada,2024-07-23
3569,1674,Promesa de pago,SMS,2024-11-09
3570,201,Contactado,Llamada,2025-08-30
3571,284,No responde,Email,2024-07-25
3572,1293,Promesa de pago,WhatsApp,2025-05-01
3573,751,No responde,SMS,2025-05-31
3574,1841,Número incorrecto,SMS,2024-02-17
3575,409,Contactado,Llamada,2025-08-11
3576,872,No responde,WhatsApp,2025-01-01
3577,388,Promesa de pago,SMS,2025-04-18
3578,629,Promesa de pago,WhatsApp,2024-02-06
3579,330,Contactado,WhatsApp,2025-11-05
3580,882,Promesa de pago,Email,2024-05-13
3581,1751,No responde,WhatsApp,2025-06-21
3582,1683,Contactado,Email,2023-11-24
3583,1451,Promesa de pago,Llamada,2025-10-09
3584,154,Número incorrecto,Email,2025-02-12
3585,1765,No responde,SMS,2024-04-28
3586,1985,Promesa de pago,WhatsApp,2025-03-05
3587,1889,Número incorrecto,SMS,2024-12-24
3588,706,Contactado,Llamada,2023-12-07
3589,592,Promesa de pago,Email,2024-09-08
3590,949,Contactado,Email,2024-04-27
3591,1212,Número incorrecto,Email,2025-08-21
3592,746,No responde,Email,2024-06-16
3593,125,Contactado,Email,2024-11-04
3594,1579,Número incorrecto,Llamada,2025-06-26
3595,463,Promesa de pago,Llamada,2024-04-13
3596,1809,Contactado,Email,2024-02-20
3597,1409,Promesa de pago,Llamada,2023-11-21
3598,851,Número incorrecto,SMS,2025-10-17
3599,1618,Contactado,Email,2025-02-10
3600,1801,Promesa de pago,SMS,2025-04-29
3601,1769,Promesa de pago,SMS,2024-05-29
3602,1988,No responde,WhatsApp,2024-02-03
3603,1253,No responde,WhatsApp,2025-01-28
3604,1063,Número incorrecto,Llamada,2025-07-09
3605,1658,Número incorrecto,SMS,2024-02-02
3606,1552,Promesa de pago,WhatsApp,2024-02-24
3607,1680,Número incorrecto,Email,2024-09-07
3608,1926,Promesa de pago,SMS,2024-06-06
3609,1388,No responde,Llamada,2025-05-18
3610,774,Contactado,WhatsApp,2024-07-19
3611,18,No responde,SMS,2024-03-14
3612,718,Número incorrecto,SMS,2025-07-20
3613,497,Contactado,WhatsApp,2025-09-07
3614,12,Promesa de pago,WhatsApp,2025-05-13
3615,212,Promesa de pago,WhatsApp,2025-07-31
3616,1575,Número incorrecto,Email,2025-10-14
3617,1891,Número incorrecto,Email,2024-11-18
3618,1972,Número incorrecto,Email,2025-01-29
3619,160,Número incorrecto,Email,2024-06-30
3620,859,Contactado,Email,2025-05-27
3621,344,Promesa de pago,Email,2024-10-15
3622,474,Número incorrecto,Llamada,2024-08-11
3623,1208,Contactado,Llamada,2025-05-16
3624,1618,Promesa de pago,Email,2025-06-24
3625,907,Contactado,Email,2024-04-09
3626,1644,Promesa de pago,WhatsApp,2024-12-26
3627,750,Número incorrecto,SMS,2024-12-06
3628,640,Contactado,WhatsApp,2024-03-05
3629,307,Promesa de pago,SMS,2024-03-24
3630,1458,Promesa de pago,SMS,2024-07-31
3631,971,Contactado,SMS,2024-12-08
3632,1298,Promesa de pago,Email,2025-02-06
3633,369,No responde,Email,2024-01-16
3634,1,Promesa de pago,Email,2025-06-30
3635,325,Promesa de pago,Llamada,2025-07-13
3636,526,Contactado,Llamada,2025-01-05
3637,1243,Contactado,Email,2023-12-04
3638,210,Contactado,WhatsApp,2024-05-02
3639,245,Promesa de pago,Email,2025-01-03
3640,539,Número incorrecto,WhatsApp,2025-04-30
3641,321,Número incorrecto,Llamada,2024-01-22
3642,1575,Contactado,WhatsApp,2024-07-07
3643,993,No responde,WhatsApp,2024-11-21
3644,1882,Número incorrecto,Email,2024-02-28
3645,630,No responde,Llamada,2024-10-19
3646,871,Número incorrecto,SMS,2024-09-13
3647,1107,No responde,Email,2024-12-18
3648,639,Contactado,Email,2024-12-04
3649,146,No responde,Llamada,2025-07-09
3650,354,Promesa de pago,Email,2024-03-22
3651,1814,Número incorrecto,Llamada,2025-07-26
3652,867,Número incorrecto,Llamada,2024-01-13
3653,791,No responde,Email,2025-01-10
3654,1533,Contactado,WhatsApp,2023-12-29
3655,1879,Promesa de pago,SMS,2024-01-20
3656,832,Contactado,SMS,2024-03-02
3657,921,No responde,SMS,2024-11-03
3658,311,No responde,Email,2023-11-18
3659,1355,Contactado,Email,2024-02-27
3660,392,Contactado,WhatsApp,2024-04-22
3661,1455,Promesa de pago,Email,2024-08-11
3662,578,Promesa de pago,SMS,2025-04-12
3663,1871,Contactado,Email,2025-11-02
3664,56,Número incorrecto,Email,2024-12-16
3665,1659,Número incorrecto,WhatsApp,2025-04-26
3666,834,Número incorrecto,WhatsApp,2024-06-15
3667,207,Número incorrecto,Llamada,2024-04-23
3668,876,Promesa de pago,Llamada,2024-08-26
3669,1973,Promesa de pago,Llamada,2025-09-28
3670,1709,Contactado,Email,2025-08-16
3671,459,No responde,Email,2024-12-17
3672,255,Promesa de pago,Llamada,2025-02-06
3673,871,Número incorrecto,SMS,2024-10-18
3674,975,No responde,Email,2024-11-10
3675,531,Contactado,SMS,2025-01-17
3676,695,Número incorrecto,Llamada,2025-08-12
3677,192,Contactado,WhatsApp,2025-08-07
3678,970,Promesa de pago,Email,2024-01-05
3679,1488,Número incorrecto,Email,2025-01-14
3680,1394,Contactado,Llamada,2024-04-11
3681,329,Número incorrecto,Llamada,2024-03-03
3682,1730,Número incorrecto,Llamada,2024-03-16
3683,320,Número incorrecto,Llamada,2025-10-08
3684,1974,Contactado,Llamada,2025-06-14
3685,1426,No responde,WhatsApp,2025-01-31
3686,166,Promesa de pago,Email,2025-10-13
3687,644,Contactado,Email,2024-06-24
3688,30,Promesa de pago,Llamada,2024-01-31
3689,1734,Contactado,Email,2025-02-12
3690,1598,Promesa de pago,WhatsApp,2025-04-09
3691,1088,Contactado,WhatsApp,2024-01-15
3692,1156,Número incorrecto,Llamada,2023-12-13
3693,95,Número incorrecto,WhatsApp,2024-07-23
3694,1240,Promesa de pago,SMS,2023-12-17
3695,1839,Contactado,Email,2025-02-09
3696,282,Número incorrecto,SMS,2025-04-13
3697,269,No responde,Email,2025-04-16
3698,716,No responde,Llamada,2024-09-15
3699,1482,No responde,WhatsApp,2025-10-16
3700,1607,Número incorrecto,WhatsApp,2024-07-24
3701,488,No responde,Llamada,2024-10-25
3702,1643,No responde,Email,2024-03-30
3703,1169,No responde,SMS,2025-02-17
3704,1192,Contactado,Llamada,2025-06-08
3705,890,Promesa de pago,Llamada,2024-03-10
3706,843,Número incorrecto,Llamada,2025-01-04
3707,303,No responde,SMS,2024-04-21
3708,126,No responde,SMS,2025-09-24
3709,328,Promesa de pago,SMS,2024-06-13
3710,753,Promesa de pago,Llamada,2025-04-20
3711,670,Número incorrecto,SMS,2023-12-14
3712,109,Contactado,Email,2024-06-29
3713,1009,Número incorrecto,Llamada,2025-11-03
3714,1003,Contactado,Llamada,2025-01-25
3715,17,Contactado,SMS,2025-06-07
3716,175,Contactado,Email,2025-05-12
3717,1200,Contactado,WhatsApp,2024-11-12
3718,371,Contactado,WhatsApp,2025-06-08
3719,1723,Promesa de pago,WhatsApp,2025-03-01
3720,505,No responde,SMS,2024-10-19
3721,1975,Promesa de pago,WhatsApp,2025-03-05
3722,1955,Número incorrecto,Email,2024-04-18
3723,454,Contactado,SMS,2025-04-02
3724,161,No responde,SMS,2024-04-14
3725,420,Contactado,SMS,2025-10-17
3726,785,No responde,WhatsApp,2025-08-18
3727,1459,Contactado,Llamada,2025-06-29
3728,1685,No responde,Email,2024-09-23
3729,1891,Contactado,Email,2025-04-05
3730,511,Contactado,WhatsApp,2025-09-06
3731,1978,Número incorrecto,WhatsApp,2025-04-14
3732,1050,Número incorrecto,SMS,2025-11-08
3733,559,Contactado,WhatsApp,2024-05-05
3734,643,Número incorrecto,SMS,2025-06-25
3735,1938,Número incorrecto,Llamada,2024-04-23
3736,1524,Contactado,Email,2025-10-29
3737,412,Contactado,Llamada,2024-03-16
3738,1691,Contactado,Email,2024-06-27
3739,127,Número incorrecto,Email,2024-09-09
3740,894,Contactado,Llamada,2025-03-10
3741,1033,Contactado,SMS,2024-06-16
3742,981,Contactado,Email,2025-04-19
3743,1876,No responde,Llamada,2025-09-05
3744,56,No responde,WhatsApp,2025-01-29
3745,701,No responde,SMS,2024-11-08
3746,17,Contactado,Email,2025-05-11
3747,185,Contactado,Llamada,2024-03-26
3748,1294,Número incorrecto,Email,2024-10-27
3749,1374,Contactado,Llamada,2024-08-10
3750,697,Promesa de pago,SMS,2024-11-20
3751,541,Número incorrecto,SMS,2025-10-10
3752,1642,No responde,WhatsApp,2024-04-16
3753,1687,No responde,SMS,2023-12-26
3754,796,Contactado,Email,2025-03-15
3755,1258,Promesa de pago,WhatsApp,2025-05-27
3756,1052,Número incorrecto,SMS,2025-05-15
3757,1677,Contactado,Llamada,2024-01-16
3758,647,Número incorrecto,Llamada,2024-11-17
3759,1083,No responde,Llamada,2024-04-20
3760,1073,Promesa de pago,Email,2025-09-06
3761,526,Número incorrecto,Email,2024-11-17
3762,488,Promesa de pago,Llamada,2025-06-05
3763,1967,Número incorrecto,Llamada,2024-12-10
3764,1529,No responde,Llamada,2024-12-15
3765,1081,Promesa de pago,SMS,2024-07-20
3766,122,Promesa de pago,WhatsApp,2025-10-04
3767,912,No responde,WhatsApp,2025-02-19
3768,1032,Contactado,SMS,2025-05-27
3769,860,Número incorrecto,Llamada,2024-12-18
3770,1779,No responde,Llamada,2025-09-04
3771,1441,Promesa de pago,SMS,2025-11-04
3772,151,Contactado,SMS,2025-04-19
3773,1284,No responde,Email,2024-12-22
3774,1218,No responde,WhatsApp,2024-12-06
3775,929,No responde,Email,2025-02-28
3776,1536,Contactado,SMS,2024-05-28
3777,497,Número incorrecto,SMS,2024-12-08
3778,553,Contactado,Email,2024-02-19
3779,249,Promesa de pago,WhatsApp,2024-11-09
3780,1936,Promesa de pago,SMS,2025-05-27
3781,1440,Número incorrecto,SMS,2025-06-24
3782,660,Promesa de pago,Llamada,2025-04-16
3783,423,Contactado,Llamada,2023-12-26
3784,421,Contactado,WhatsApp,2024-03-02
3785,428,Número incorrecto,Email,2025-07-28
3786,1755,No responde,Llamada,2025-06-10
3787,1878,No responde,Llamada,2023-12-19
3788,1651,Número incorrecto,Llamada,2025-07-02
3789,312,Promesa de pago,WhatsApp,2023-12-12
3790,1829,Promesa de pago,Email,2024-03-05
3791,1855,Número incorrecto,WhatsApp,2024-05-05
3792,772,Número incorrecto,Email,2025-07-03
3793,459,Promesa de pago,Email,2025-10-25
3794,868,Promesa de pago,SMS,2025-10-24
3795,457,Promesa de pago,WhatsApp,2024-04-12
3796,186,Contactado,Llamada,2025-07-01
3797,1731,Promesa de pago,WhatsApp,2024-06-22
3798,1292,No responde,Llamada,2024-04-22
3799,1655,Contactado,SMS,2024-12-08
3800,677,No responde,Email,2025-05-21
3801,1111,Contactado,SMS,2025-01-24
3802,50,Contactado,Email,2024-10-25
3803,350,Promesa de pago,SMS,2024-11-09
3804,657,Número incorrecto,Llamada,2024-05-11
3805,1993,Contactado,WhatsApp,2024-10-29
3806,326,Promesa de pago,SMS,2024-09-10
3807,548,Promesa de pago,SMS,2024-08-26
3808,667,No responde,Llamada,2025-08-07
3809,272,No responde,WhatsApp,2025-02-10
3810,897,Contactado,SMS,2025-08-31
3811,796,No responde,Email,2024-06-20
3812,1433,Contactado,Llamada,2023-11-29
3813,1493,Número incorrecto,WhatsApp,2024-04-29
3814,326,Contactado,Email,2025-11-13
3815,678,Promesa de pago,WhatsApp,2024-09-15
3816,1992,No responde,Email,2024-06-14
3817,1807,Promesa de pago,WhatsApp,2023-12-02
3818,1375,No responde,Email,2023-11-24
3819,950,No responde,Email,2025-09-09
3820,1840,No responde,SMS,2025-08-07
3821,1036,Promesa de pago,SMS,2025-10-23
3822,556,Contactado,WhatsApp,2024-04-16
3823,482,Promesa de pago,SMS,2024-06-11
3824,1222,No responde,SMS,2024-10-12
3825,655,Número incorrecto,Llamada,2025-01-08
3826,1352,No responde,SMS,2024-09-07
3827,118,No responde,SMS,2024-10-02
3828,990,No responde,WhatsApp,2023-12-18
3829,1047,Número incorrecto,WhatsApp,2025-05-07
3830,1986,Número incorrecto,Email,2024-06-09
3831,971,Promesa de pago,WhatsApp,2025-06-01
3832,1643,No responde,SMS,2024-10-12
3833,890,No responde,SMS,2025-06-30
3834,1280,Contactado,Llamada,2025-01-01
3835,1076,No responde,SMS,2025-03-22
3836,1387,Número incorrecto,Llamada,2024-04-07
3837,1834,No responde,Llamada,2025-09-27
3838,114,Contactado,SMS,2024-11-28
3839,1591,Contactado,Llamada,2025-09-14
3840,1851,Promesa de pago,SMS,2025-02-24
3841,722,Número incorrecto,WhatsApp,2025-10-06
3842,127,Contactado,WhatsApp,2024-09-10
3843,764,Contactado,Email,2025-10-03
3844,1952,No responde,Llamada,2025-09-29
3845,85,Número incorrecto,Email,2024-07-05
3846,1677,Contactado,Llamada,2025-02-09
3847,698,Promesa de pago,Llamada,2024-01-10
3848,1171,Promesa de pago,Email,2024-03-29
3849,342,No responde,WhatsApp,2025-10-07
3850,518,No responde,SMS,2025-01-23
3851,1702,No responde,Llamada,2025-06-03
3852,1879,Número incorrecto,SMS,2024-02-06
3853,238,No responde,Email,2025-02-17
3854,840,Número incorrecto,WhatsApp,2024-02-20
3855,373,Número incorrecto,WhatsApp,2024-01-02
3856,653,Contactado,Llamada,2024-03-27
3857,1078,Promesa de pago,Llamada,2024-05-18
3858,253,Contactado,WhatsApp,2024-02-03
3859,537,Número incorrecto,SMS,2024-08-23
3860,830,Número incorrecto,WhatsApp,2023-11-19
3861,489,Promesa de pago,SMS,2024-03-18
3862,1786,Contactado,SMS,2025-01-16
3863,1634,Número incorrecto,WhatsApp,2024-02-03
3864,946,No responde,Email,2024-04-15
3865,1809,Promesa de pago,WhatsApp,2024-06-16
3866,1716,Promesa de pago,Llamada,2024-06-02
3867,431,Número incorrecto,Email,2024-09-21
3868,1060,Contactado,Llamada,2024-10-28
3869,691,Contactado,Llamada,2025-06-06
3870,1167,No responde,Email,2024-02-21
3871,313,Número incorrecto,WhatsApp,2024-04-19
3872,917,Número incorrecto,Email,2024-06-25
3873,962,Número incorrecto,SMS,2023-12-16
3874,683,Número incorrecto,Llamada,2025-08-25
3875,1308,Contactado,Llamada,2025-11-16
3876,1872,Número incorrecto,WhatsApp,2024-05-17
3877,154,Contactado,WhatsApp,2025-09-13
3878,1820,Promesa de pago,SMS,2025-04-28
3879,481,Contactado,WhatsApp,2024-03-26
3880,1477,Promesa de pago,Email,2025-04-15
3881,876,Contactado,Email,2024-08-13
3882,1284,Promesa de pago,WhatsApp,2025-05-18
3883,1439,Número incorrecto,SMS,2025-07-10
3884,392,Promesa de pago,Email,2024-01-10
3885,1700,Promesa de pago,WhatsApp,2025-02-22
3886,1234,Promesa de pago,Llamada,2024-08-14
3887,1045,Contactado,WhatsApp,2025-06-24
3888,1242,Promesa de pago,SMS,2025-06-27
3889,262,No responde,WhatsApp,2024-07-20
3890,1355,Contactado,Llamada,2025-10-20
3891,980,Número incorrecto,Email,2024-12-16
3892,1780,Número incorrecto,SMS,2023-12-21
3893,798,Número incorrecto,Email,2023-12-17
3894,1155,Número incorrecto,Email,2024-04-04
3895,702,Número incorrecto,WhatsApp,2025-05-01
3896,877,Contactado,WhatsApp,2025-09-14
3897,1451,Número incorrecto,WhatsApp,2025-08-06
3898,1955,Promesa de pago,Email,2025-05-31
3899,1420,Contactado,Llamada,2024-10-15
3900,1399,Número incorrecto,WhatsApp,2025-06-17
3901,1848,Contactado,SMS,2023-12-31
3902,911,No responde,WhatsApp,2025-08-21
3903,437,Contactado,WhatsApp,2025-09-22
3904,969,No responde,SMS,2024-11-20
3905,1059,Contactado,Email,2024-10-04
3906,1435,No responde,Llamada,2024-02-16
3907,850,Número incorrecto,WhatsApp,2025-09-12
3908,1280,Número incorrecto,SMS,2024-12-01
3909,1776,Promesa de pago,SMS,2023-12-15
3910,320,Contactado,SMS,2025-01-26
3911,503,No responde,Email,2024-04-04
3912,1573,Contactado,SMS,2024-06-25
3913,645,Número incorrecto,WhatsApp,2023-12-13
3914,240,Promesa de pago,Llamada,2025-08-21
3915,319,No responde,WhatsApp,2024-12-17
3916,645,No responde,Email,2024-08-30
3917,1249,Promesa de pago,SMS,2024-01-28
3918,1591,Promesa de pago,Llamada,2024-10-09
3919,1212,Contactado,Email,2025-01-11
3920,1736,Contactado,WhatsApp,2024-12-18
3921,658,No responde,WhatsApp,2024-07-17
3922,1792,Promesa de pago,WhatsApp,2025-01-07
3923,1156,Contactado,SMS,2024-07-05
3924,184,Contactado,WhatsApp,2024-07-19
3925,1112,Promesa de pago,Llamada,2025-11-13
3926,1866,Promesa de pago,SMS,2025-05-04
3927,1933,Número incorrecto,Llamada,2024-07-24
3928,540,Contactado,Llamada,2025-02-07
