promesa_id,customer_id,debt_id,monto_prometido,fecha_promesa
3521,685,586,4133.54,2025-07-01
3522,908,2974,1728.1,2025-10-13
3523,1262,3994,4014.37,2025-10-22
3524,392,1645,2140.04,2024-12-13
3525,995,3432,2065.57,2025-05-22
3526,1654,268,889.68,2025-01-24
3527,1388,1813,1537.26,2024-12-20
3528,167,1297,603.24,2024-12-25
3529,843,3591,661.3,2025-01-14
3530,227,1661,3654.37,2025-11-10
3531,1588,896,835.1,2024-12-08
3532,1043,866,1258.5,2024-12-09
3533,1722,1778,1565.37,2025-09-20
3534,348,1390,4851.78,2024-12-30
3535,1775,803,4333.06,2025-01-04
3536,491,1356,4917.92,2024-12-19
3537,739,2956,2847.09,2025-10-22
3538,1132,1886,4192.83,2025-06-09
3539,1596,2296,2191.24,2025-01-20
3540,332,825,4921.06,2025-05-09
3541,1467,1958,4297.14,2024-12-19
3542,1011,1267,439.87,2025-09-02
3543,553,3655,2348.14,2025-04-26
3544,1303,3089,4630.72,2025-06-26
3545,1782,1574,4061.45,2025-04-26
3546,827,1831,3664.0,2025-05-01
3547,458,847,4310.98,2025-02-22
3548,1334,4160,4163.34,2025-02-24
3549,1220,327,664.08,2025-01-28
3550,359,4048,841.2,2025-05-27
3551,1689,4308,693.13,2025-01-05
3552,630,2552,2418.35,2025-09-09
3553,691,3466,3860.53,2024-12-22
3554,1670,3657,1701.32,2025-05-18
3555,1677,3106,1801.33,2025-11-01
3556,281,2143,3751.58,2025-02-10
3557,1530,2151,304.59,2025-10-02
3558,1564,3230,1111.27,2025-02-15
3559,1092,2829,3277.8,2025-02-12
3560,1615,748,4878.64,2025-09-21
3561,276,3497,2455.53,2025-09-26
3562,869,3005,1914.0,2025-07-12
3563,1840,1339,4645.62,2025-08-19
3564,417,4292,3133.29,2025-07-16
3565,1676,3813,4464.17,2025-09-17
3566,835,900,4280.31,2025-02-05
3567,1853,3659,3456.76,2025-03-16
3568,3,3566,3448.45,2025-02-01
3569,1776,3845,4360.17,2025-09-07
3570,765,1961,1630.39,2025-03-11
3571,1089,1193,2477.94,2024-12-02
3572,931,751,3593.03,2025-01-15
3573,1920,2132,4724.76,2025-03-11
3574,928,108,1155.75,2025-10-25
3575,621,3314,1734.43,2025-04-18
3576,1106,427,1678.33,2025-06-01
3577,223,155,195.05,2025-11-14
3578,524,4300,3083.89,2024-12-31
3579,1894,1663,3478.24,2025-11-02
3580,1487,414,4054.58,2025-10-21
3581,798,1439,2814.77,2025-02-01
3582,855,2448,491.05,2025-03-16
3583,1307,1135,741.46,2025-05-21
3584,141,2763,4070.38,2025-08-21
3585,504,3120,740.01,2025-02-25
3586,544,4257,4682.72,2024-12-15
3587,1760,2329,2979.75,2025-06-14
3588,677,3682,1297.04,2025-07-21
3589,854,1730,3337.31,2025-06-23
3590,1092,2365,3760.0,2025-01-04
3591,453,222,3024.66,2025-04-11
3592,419,959,3007.11,2025-10-06
3593,975,175,3095.48,2025-03-20
3594,1369,3531,3778.66,2025-02-14
3595,158,4435,3456.3,2025-01-24
3596,1651,859,1875.82,2025-04-21
3597,1275,4102,4542.13,2024-12-05
3598,341,524,3760.65,2025-01-10
3599,440,39,2389.67,2024-12-17
3600,1688,3627,1052.93,2025-09-14
3601,1591,1515,2379.1,2025-07-17
3602,72,392,1914.51,2025-04-15
3603,1086,663,2536.31,2024-12-01
3604,672,1848,2487.9,2025-09-11
3605,1729,3135,3716.55,2025-05-24
3606,1237,1240,3106.87,2025-02-12
3607,1161,3766,3915.63,2024-11-26
3608,1212,2333,3098.42,2025-01-16
3609,1138,4371,4329.57,2025-06-02
3610,64,1431,1173.62,2025-02-05
3611,615,1969,196.73,2025-04-20
3612,1157,713,4001.61,2025-06-16
3613,1864,766,2782.18,2024-12-20
3614,829,1177,2485.47,2025-10-02
3615,1725,4422,538.46,2025-09-15
3616,1120,1984,4209.32,2025-01-23
3617,1737,3133,1020.25,2025-01-17
3618,263,2881,3414.46,2025-04-25
3619,630,217,4945.2,2025-06-12
3620,1285,4362,496.42,2025-09-23
3621,1592,840,3697.68,2024-12-02
3622,1728,1656,134.23,2025-08-04
3623,1912,3567,3239.37,2025-06-12
3624,600,4020,1228.3,2024-11-18
3625,1873,3559,319.29,2025-03-31
3626,722,3605,1167.17,2025-08-26
3627,1625,2157,4146.31,2025-10-27
3628,1001,1303,415.69,2025-03-28
3629,300,3981,86.33,2025-07-07
3630,1228,29,2894.14,2025-02-27
3631,1362,4321,591.47,2025-01-25
3632,1886,717,3664.17,2025-02-08
3633,896,824,4358.83,2025-11-12
3634,852,2034,4930.05,2025-08-10
3635,680,4177,689.76,2025-01-01
3636,1656,1385,3145.8,2025-05-18
3637,1395,443,640.83,2025-09-28
3638,208,3359,2925.09,2025-07-09
3639,128,2290,2957.11,2025-10-19
3640,292,603,2365.63,2025-11-03
3641,1096,267,1210.86,2025-04-02
3642,748,339,524.16,2025-11-02
3643,788,90,814.51,2025-10-20
3644,627,1958,3459.91,2025-06-09
3645,1280,1355,4695.96,2025-04-24
3646,424,1341,951.96,2025-11-05
3647,1162,556,150.91,2025-01-02
3648,1965,2786,1529.86,2025-03-23
3649,911,2154,2533.72,2025-05-09
3650,365,3639,102.92,2025-08-20
3651,37,4035,1481.01,2025-04-12
3652,1123,1085,4517.36,2025-09-30
3653,1777,1162,1661.01,2025-05-04
3654,740,2703,2397.21,2025-07-13
3655,1006,1160,3782.78,2025-06-13
3656,659,1919,857.28,2025-10-08
3657,869,2068,1874.55,2025-03-19
3658,123,579,1508.62,2025-09-25
3659,316,1928,3559.83,2025-06-29
3660,1449,1886,1103.4,2025-05-09
3661,1830,39,2298.21,2024-12-03
3662,726,1856,2434.49,2025-04-02
3663,1296,3960,2826.89,2025-08-27
3664,960,975,355.38,2025-10-27
3665,1885,2369,2672.75,2024-12-18
3666,1310,1264,74.86,2025-01-20
3667,382,1963,1938.54,2025-08-31
3668,1604,2888,1153.31,2024-11-29
3669,1972,2056,1965.84,2025-08-16
3670,1429,4098,1084.65,2025-08-14
3671,1376,3264,4799.98,2025-07-30
3672,359,3860,4453.28,2025-09-01
3673,1514,141,1638.31,2025-05-02
3674,1558,2955,1253.65,2025-01-13
3675,313,2482,4612.44,2025-01-31
3676,998,3064,986.58,2024-11-23
3677,506,2953,1673.37,2025-07-04
3678,572,187,4430.32,2025-01-07
3679,190,4295,4397.89,2025-10-18
3680,1511,571,498.05,2025-06-29
3681,647,2877,3412.73,2025-02-03
3682,988,1359,4299.83,2025-10-07
3683,261,3089,90.13,2025-01-25
3684,490,4422,4837.26,2025-05-24
3685,1636,1332,750.05,2025-02-18
3686,1871,2010,3973.25,2025-09-28
3687,966,4155,3570.19,2025-03-25
3688,1624,96,3824.02,2025-10-07
3689,1312,669,650.04,2025-09-26
3690,749,3871,3765.35,2025-08-13
3691,130,3899,135.13,2025-06-24
3692,1718,811,3131.66,2024-12-20
3693,624,1940,3443.13,2025-11-10
3694,114,3310,273.14,2025-07-25
3695,1828,909,3390.55,2024-11-26
3696,1895,2196,1553.63,2025-03-01
3697,416,1091,4046.34,2025-04-06
3698,1581,602,1671.8,2024-12-13
3699,375,3691,2849.06,2025-06-27
3700,469,1995,3614.37,2025-04-12
3701,1617,4482,2056.93,2025-02-28
3702,1445,4093,4396.98,2025-05-13
3703,404,962,3866.75,2025-04-04
3704,401,139,4107.34,2025-04-30
3705,364,2560,2229.93,2024-12-15
3706,1036,91,2170.72,2025-03-29
3707,1605,2298,4770.86,2025-09-24
3708,114,2011,2732.25,2025-11-03
3709,1499,2216,4453.31,2025-01-29
3710,277,916,4728.72,2025-01-18
3711,1183,1225,1693.76,2025-02-25
3712,1670,975,2238.27,2025-08-19
3713,1151,4003,3081.55,2024-12-01
3714,638,1997,2110.46,2025-05-30
3715,1981,2702,2075.82,2025-02-05
3716,1263,679,3859.25,2025-09-27
3717,689,1054,4524.19,2025-09-24
3718,202,2247,4534.56,2025-04-27
3719,762,3758,4113.32,2025-10-30
3720,1478,2928,923.69,2025-01-20
3721,740,1238,3312.35,2025-02-01
3722,307,793,1144.26,2025-07-28
3723,1953,958,129.81,2025-07-14
3724,709,612,3805.69,2025-06-01
3725,1819,630,415.01,2025-03-21
3726,68,3984,755.45,2025-08-05
3727,793,3415,4202.4,2025-07-10
3728,811,3947,1254.2,2025-07-12
3729,613,177,4837.87,2025-08-18
3730,1949,801,223.94,2025-05-14
3731,1910,1113,939.26,2025-08-11
3732,1699,4016,2365.29,2025-05-28
3733,1195,686,4324.0,2025-09-10
3734,1583,41,1146.55,2025-11-10
3735,726,4348,558.31,2025-02-01
3736,183,4455,644.97,2025-11-03
3737,1021,2848,2476.68,2025-10-02
3738,1971,4067,2903.06,2025-01-09
3739,1073,1225,1110.09,2025-11-13
3740,1386,1155,2448.86,2025-03-05
3741,1354,4249,115.55,2025-04-15
3742,1835,1767,1321.98,2024-11-18
3743,573,2838,2376.49,2025-06-16
3744,1450,1902,4995.05,2025-06-08
3745,843,4436,3032.61,2025-09-17
3746,367,2341,3436.94,2024-12-27
3747,402,834,1037.36,2025-09-30
3748,221,2917,2893.12,2025-10-27
3749,2,3745,3535.51,2025-07-09
3750,1920,3213,964.99,2025-06-22
3751,278,2198,1024.12,2025-01-05
3752,1464,4341,950.57,2025-01-29
3753,807,2837,114.01,2025-05-27
3754,319,2084,1780.95,2025-02-13
3755,80,333,2887.97,2025-11-02
3756,1835,4047,4053.74,2025-04-06
3757,1125,1084,2004.95,2024-12-24
3758,16,2810,1607.75,2025-06-11
3759,725,1886,249.37,2024-12-25
3760,1260,1406,550.83,2025-03-29
3761,14,352,2652.91,2025-05-25
3762,1810,1899,1147.94,2025-02-26
3763,229,274,1330.02,2024-12-27
3764,1220,1245,4706.03,2025-03-11
3765,1894,1387,4167.51,2025-11-07
3766,603,1298,3387.15,2025-01-07
3767,926,3330,4444.85,2025-07-24
3768,1196,1686,235.14,2025-08-07
3769,1749,1825,326.74,2025-05-01
3770,480,1155,1804.11,2025-08-01
3771,196,1225,3723.25,2025-06-23
3772,1624,3881,2005.2,2025-03-20
3773,299,1138,2425.84,2025-05-16
3774,426,1434,2660.56,2025-05-06
3775,1291,2277,3699.87,2025-09-03
3776,1752,3010,4896.31,2025-04-08
3777,1947,1563,75.52,2025-11-16
3778,78,4298,1355.74,2025-06-27
3779,237,4080,1242.48,2025-06-18
3780,1277,3445,3263.51,2025-04-13
3781,48,1500,3001.38,2025-03-13
3782,1354,2810,246.3,2025-10-29
3783,270,3774,4681.67,2025-02-13
3784,752,1696,274.65,2025-09-01
3785,1977,1718,2077.37,2025-08-14
3786,1788,4496,801.97,2025-02-19
3787,1045,4102,870.11,2025-02-13
3788,1692,2958,1737.18,2024-12-21
3789,1511,3086,3373.86,2025-08-08
3790,909,10,4851.8,2024-12-30
3791,1274,2394,861.81,2025-02-10
3792,79,3082,1727.12,2025-09-14
3793,1382,459,2249.35,2025-03-05
3794,1266,1672,4315.61,2025-07-19
3795,1236,2521,1944.03,2025-05-19
3796,1127,1389,4498.83,2025-08-01
3797,448,1207,1775.47,2025-05-19
3798,1825,2111,1226.97,2025-04-11
3799,1856,3226,3990.63,2025-10-27
3800,1065,2145,4390.83,2025-05-31
3801,913,4276,2442.3,2025-04-05
3802,509,230,3228.1,2025-06-14
3803,1417,1263,3260.84,2025-09-22
3804,307,4001,1344.13,2025-10-01
3805,675,808,4429.7,2025-07-15
3806,1245,2944,1314.6,2025-07-24
3807,1122,3255,1009.32,2025-10-28
3808,688,1591,514.54,2025-06-03
3809,163,3475,575.05,2025-10-16
3810,326,494,2938.74,2025-09-28
3811,1271,1463,1956.72,2024-12-01
3812,1464,449,642.89,2025-02-18
3813,972,757,4825.54,2024-12-07
3814,1645,2173,1388.23,2024-12-16
3815,1801,410,1942.02,2025-07-04
3816,279,2795,3772.82,2025-05-22
3817,1901,587,1315.14,2025-09-29
3818,1697,70,4327.22,2024-11-30
3819,533,1443,3725.14,2025-06-28
3820,23,3350,3501.24,2025-09-01
3821,617,1911,4020.55,2025-09-20
3822,1939,882,4370.02,2025-10-02
3823,637,2990,2170.3,2025-09-21
3824,591,2398,259.92,2024-11-19
3825,1781,585,1500.16,2025-04-20
3826,1544,2701,1881.95,2025-06-04
3827,509,2603,408.53,2025-04-11
3828,89,3883,4143.18,2025-09-22
3829,761,1863,2055.9,2025-09-10
3830,1878,2959,2264.89,2025-05-30
3831,942,2170,2993.67,2025-06-14
3832,1158,791,1115.6,2024-12-01
3833,1623,3196,516.6,2025-09-17
3834,410,1641,4764.32,2025-01-02
3835,1653,4377,4856.98,2025-06-01
3836,470,4495,433.13,2025-10-31
3837,1455,2067,69.61,2025-03-06
3838,448,1908,3528.83,2025-09-05
3839,1651,1953,3779.98,2025-06-11
3840,950,3603,4537.22,2025-04-13
3841,5,2845,2751.64,2025-08-19
3842,1161,1437,4407.12,2025-01-03
3843,1296,3781,993.89,2025-09-20
3844,1308,4081,2877.97,2025-04-16
3845,1299,4051,2350.86,2025-03-24
3846,857,2573,3255.2,2025-03-08
3847,719,1888,2493.5,2025-09-13
3848,767,3947,2630.07,2025-03-10
3849,1215,4069,2431.77,2025-06-27
3850,138,2513,1423.33,2025-10-27
3851,1565,3453,2145.7,2025-05-03
3852,834,3176,3831.81,2025-01-03
3853,1935,1690,376.65,2025-10-23
3854,175,2460,1530.33,2024-11-18
3855,814,443,1862.11,2025-08-08
3856,1314,4106,1713.99,2025-09-27
3857,1184,3416,2370.8,2025-03-04
3858,1663,608,2054.65,2025-01-06
3859,1939,2191,4792.28,2025-04-02
3860,1104,1001,859.2,2025-08-04
3861,1973,1350,4714.87,2025-02-28
3862,149,1254,1190.56,2025-09-21
3863,621,2516,4225.14,2025-07-06
3864,537,3486,4430.49,2025-02-22
3865,1971,410,3329.39,2025-03-15
3866,540,1407,1117.28,2025-04-09
3867,813,2117,2975.58,2025-07-10
3868,1122,3403,4172.88,2025-06-03
3869,1688,1958,1859.65,2024-11-25
3870,1769,1974,1293.5,2025-06-08
3871,1474,429,4962.76,2025-05-05
3872,1551,3377,438.44,2025-07-30
3873,1336,2004,1595.56,2025-03-22
3874,252,889,3120.86,2025-07-07
3875,1790,2576,4537.84,2025-09-29
3876,675,4323,175.95,2025-10-10
3877,491,3502,4089.95,2024-12-26
3878,1985,1620,2548.84,2024-11-21
3879,1878,78,3437.87,2025-02-05
3880,1765,752,1911.47,2025-10-23
3881,65,189,440.51,2024-11-26
3882,1977,1381,2596.57,2024-12-18
3883,1467,854,1326.13,2025-05-10
3884,336,2064,2624.14,2025-05-07
3885,514,2266,1346.45,2025-04-26
3886,1827,261,1130.56,2025-06-20
3887,1431,1555,4940.8,2025-10-13
3888,17,963,463.21,2025-05-15
3889,878,2312,4653.88,2024-12-23
3890,918,2495,1988.85,2025-08-06
3891,99,699,1245.48,2024-12-04
3892,680,1746,3490.89,2025-05-16
3893,317,940,1724.36,2025-06-26
3894,866,3897,4094.28,2024-12-13
3895,301,525,2344.29,2025-08-22
3896,1630,3183,3721.2,2025-02-12
3897,809,3183,91.64,2025-10-15
3898,852,2331,3344.32,2024-12-18
3899,1617,373,1893.1,2024-12-20
3900,200,2123,1653.26,2025-01-25
3901,1832,892,3457.65,2025-03-19
3902,1791,3024,4335.43,2025-03-15
3903,1408,3238,2516.19,2025-08-18
3904,845,3049,4500.91,2025-06-03
3905,105,3629,1792.74,2025-09-25
3906,1454,4463,1207.01,2025-08-13
3907,1661,3911,999.51,2025-08-29
3908,889,4159,4141.24,2025-07-02
3909,263,1670,1746.24,2025-07-31
3910,126,443,544.11,2025-10-25
3911,1165,2627,3863.78,2025-06-13
3912,1561,3731,1665.58,2025-09-04
3913,257,227,614.37,2024-12-16
3914,622,2522,2676.33,2025-01-29
3915,130,72,4340.78,2025-09-27
3916,1683,2422,1281.76,2025-08-23
3917,1901,1800,618.91,2025-03-01
3918,919,3448,1767.05,2025-03-01
3919,1345,1467,115.42,2025-04-27
3920,1929,2238,1593.55,2024-12-03
3921,1638,3612,75.59,2025-07-07
3922,1776,3766,2321.57,2025-09-12
3923,1368,2923,2541.41,2025-05-29
3924,438,2356,4303.03,2025-11-01
3925,1024,885,1420.0,2025-05-03
3926,1510,3189,835.32,2025-09-17
3927,1993,2603,4901.08,2025-08-16
3928,919,2696,4966.67,2025-05-09
3929,1866,2030,129.6,2025-03-11
3930,272,2849,3933.43,2025-11-09
3931,1957,515,4382.3,2025-03-30
3932,795,2958,379.06,2024-12-20
3933,563,4270,2697.76,2024-11-16
3934,1541,3098,4091.51,2025-10-31
3935,814,3772,601.7,2025-04-25
3936,103,4418,3589.56,2025-06-03
3937,1411,2476,4275.29,2025-07-13
3938,874,2749,4941.74,2024-12-27
3939,1287,3912,3686.41,2025-05-20
3940,347,640,2684.62,2025-05-16
3941,1921,3389,2867.28,2025-06-21
3942,1760,613,1585.01,2025-02-07
3943,1472,1916,1486.9,2025-08-22
3944,1811,97,4789.35,2025-08-31
3945,872,2460,3561.87,2025-10-22
3946,883,1974,2610.24,2025-07-07
3947,1369,3698,786.93,2025-07-27
3948,1372,1498,3931.95,2025-06-27
3949,1265,51,3300.56,2025-06-26
3950,97,3759,309.51,2025-09-09
3951,52,3592,2302.49,2025-06-12
3952,1650,2837,3038.21,2025-07-26
3953,1957,1429,1027.66,2024-12-24
3954,1429,2215,946.87,2025-01-15
3955,1023,770,1771.49,2025-08-18
3956,1819,2762,2611.3,2025-05-15
3957,1414,1213,235.49,2025-01-11
3958,601,1647,4774.4,2025-09-19
3959,537,2239,2707.0,2024-12-01
3960,652,4232,1418.48,2025-03-22
3961,764,1208,4270.69,2025-04-16
3962,1216,3815,3898.28,2025-01-31
3963,1415,3313,3036.59,2025-10-25
3964,1269,3000,2590.4,2025-04-11
3965,1699,2952,2019.5,2025-03-24
3966,886,1266,4155.3,2025-10-18
3967,789,421,3018.41,2025-07-19
3968,199,987,3005.35,2025-06-08
3969,963,2543,2834.52,2025-03-27
3970,1159,479,2656.88,2025-09-15
3971,493,3299,1242.92,2025-01-01
3972,1222,2368,4311.71,2025-04-01
3973,1794,907,4380.65,2025-06-21
3974,208,1474,2797.8,2024-12-29
3975,1347,2860,744.43,2025-05-17
3976,1237,1429,3257.5,2025-09-10
3977,1539,460,4436.24,2025-08-26
3978,607,1806,1374.04,2025-04-12
3979,1033,2828,4841.13,2025-06-24
3980,1604,4419,4516.6,2025-10-14
3981,1895,2393,428.41,2025-10-19
3982,1760,1049,372.41,2025-02-12
3983,1190,3165,986.27,2025-07-11
3984,493,4333,1349.99,2025-01-14
3985,581,1947,2050.98,2025-02-28
3986,458,2732,2138.41,2024-11-28
3987,208,3333,900.4,2025-02-16
3988,635,79,3965.58,2024-12-26
3989,1153,3852,523.74,2024-12-26
3990,1283,2555,1909.28,2025-05-03
3991,1864,919,4585.7,2025-05-22
3992,1219,1892,3798.64,2025-05-26
3993,390,2428,745.87,2024-11-28
3994,409,3632,3230.0,2025-07-03
3995,657,446,3217.91,2025-11-09
3996,1027,3193,4661.32,2025-04-13
3997,1156,4074,3787.0,2025-08-13
3998,852,256,1182.75,2025-01-19
3999,1878,3193,495.69,2025-09-26
4000,808,911,2829.81,2025-01-29
